"season","week","game_id","gsis_id","sleeper_id","pfr_id","full_name","position","team","opponent","offensive_snaps","team_offensive_plays","snap_share_source","snap_share_derived","pass_play_personnel","team_pass_plays","route_participation","route_participation_definition","route_participation_reliability","targets","team_pass_att","target_share","receptions","air_yards","team_air_yards","air_yards_share","aDOT","targets_per_route_run","carries","team_rush_att","rush_share","position_group_rush_share","position_group_target_share","dropbacks","qb_scrambles","designed_rushes","red_zone_targets","red_zone_carries","inside_10_targets","inside_10_carries","goal_line_carries","end_zone_targets","team_rz_pass_att","team_rz_rush_att","rz_target_share","rz_carry_share","third_down_targets","third_down_carries","two_minute_targets","two_minute_carries","kick_returns","kick_return_yards","punt_returns","punt_return_yards","team_kick_returns","team_punt_returns","kick_return_opportunity_share","punt_return_opportunity_share","offense_domain_active","return_domain_active","team_offensive_plays_neutral_score_differential","overtime","prior_game_team","team_changed_since_prior_game"
2026,1,"2026_01_TB_CIN","00-0032889","3218","RobiAS00","A'Shawn Robinson","DL","TB","CIN",0,56,0,0,,39,,"pass_play_personnel_share","UNRELIABLE_NON_ELIGIBLE_POSITION",0,39,0,0,0,143,0,,,0,17,0,,,0,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,0,0,0,7,1,0,0,FALSE,FALSE,-9.80357142857143,FALSE,,FALSE
2026,1,"2026_01_TB_CIN","00-0032943","3383","DixoRi00","Riley Dixon","P","TB","CIN",0,56,0,0,,39,,"pass_play_personnel_share","UNRELIABLE_NON_ELIGIBLE_POSITION",0,39,0,0,0,143,0,,,0,17,0,,,0,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,0,0,0,7,1,0,0,FALSE,FALSE,-9.80357142857143,FALSE,,FALSE
2026,1,"2026_01_GB_MIN","00-0032950","3161","WentCa00","Carson Wentz","QB","MIN","GB",54,62,0.83,0.870967741935484,,34,,"pass_play_personnel_share","PROXY_PERSONNEL_PRESENCE",0,34,0,0,0,176,0,,,1,28,0.0357142857142857,,,23,0,1,0,0,0,0,0,0,7,8,0,0,0,1,0,0,0,0,0,0,5,1,0,0,TRUE,FALSE,-5.9516129032258,FALSE,,FALSE
2026,1,"2026_01_BAL_IND","00-0032951","3155","TreaLa00","Laquon Treadwell","WR","IND","BAL",19,54,0.35,0.351851851851852,,35,,"pass_play_personnel_share","PROXY_PERSONNEL_PRESENCE",1,35,0.0285714285714286,0,4,201,0.0199004975124378,4,,0,19,0,,0.0555555555555556,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,6,2,0,0,TRUE,FALSE,-13.4259259259259,FALSE,,FALSE
2026,1,"2026_01_CLE_JAX","00-0033038","3268","MurrEr00","Eric Murray","DB","JAX","CLE",0,54,0,0,,25,,"pass_play_personnel_share","UNRELIABLE_NON_ELIGIBLE_POSITION",0,25,0,0,0,242,0,,,0,29,0,,,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,3,3,0,0,FALSE,FALSE,16.3703703703704,FALSE,,FALSE
2026,1,"2026_01_NYJ_TEN","00-0033051","3281","OnyeDa00","David Onyemata","DL","NYJ","TEN",0,64,0,0,,28,,"pass_play_personnel_share","UNRELIABLE_NON_ELIGIBLE_POSITION",0,28,0,0,0,168,0,,,0,36,0,,,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,,3,,0,FALSE,FALSE,7.65625,FALSE,,FALSE
2026,1,"2026_01_ATL_PIT","00-0033055","3160","RamsJa00","Jalen Ramsey","DB","PIT","ATL",3,65,0.04,0.0461538461538462,,47,,"pass_play_personnel_share","UNRELIABLE_NON_ELIGIBLE_POSITION",0,47,0,0,0,407,0,,,0,18,0,,,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,3,4,0,0,TRUE,FALSE,3.12307692307692,FALSE,,FALSE
2026,1,"2026_01_DAL_NYG","00-0033077","3294","PresDa01","Dak Prescott","QB","DAL","NYG",58,58,1,1,,41,,"pass_play_personnel_share","PROXY_PERSONNEL_PRESENCE",0,41,0,0,0,309,0,,,0,17,0,,,34,0,0,0,0,0,0,0,0,6,4,0,0,0,0,0,0,0,0,0,0,5,,0,,TRUE,FALSE,-8.68965517241379,FALSE,,FALSE
2026,1,"2026_01_NE_SEA","00-0033090","3214","HenrHu00","Hunter Henry","TE","NE","SEA",54,71,0.76,0.76056338028169,,44,,"pass_play_personnel_share","PROXY_PERSONNEL_PRESENCE",3,44,0.0681818181818182,3,12,221,0.0542986425339367,4,,0,27,0,,0.75,0,0,0,0,0,0,0,0,0,2,0,0,,1,0,0,0,0,0,0,0,4,2,0,0,TRUE,FALSE,1.87323943661972,FALSE,,FALSE
2026,1,"2026_01_DAL_NYG","00-0033093","3241","BullJo00","Jonathan Bullard","DL","DAL","NYG",0,58,0,0,,41,,"pass_play_personnel_share","UNRELIABLE_NON_ELIGIBLE_POSITION",0,41,0,0,0,309,0,,,0,17,0,,,0,0,0,0,0,0,0,0,0,6,4,0,0,0,0,0,0,0,0,0,0,5,,0,,FALSE,FALSE,-8.68965517241379,FALSE,,FALSE
2026,1,"2026_01_NO_DET","00-0033106","3163","GoffJa00","Jared Goff","QB","DET","NO",77,77,1,1,,41,,"pass_play_personnel_share","PROXY_PERSONNEL_PRESENCE",0,41,0,0,0,207,0,,,1,36,0.0277777777777778,,,40,0,1,0,0,0,0,0,0,8,11,0,0,0,0,0,0,0,0,0,0,4,4,0,0,TRUE,FALSE,4.55844155844156,TRUE,,FALSE
2026,1,"2026_01_GB_MIN","00-0033109","3256","HargJa00","Javon Hargrave","DL","GB","MIN",0,68,0,0,,46,,"pass_play_personnel_share","UNRELIABLE_NON_ELIGIBLE_POSITION",0,46,0,0,0,469,0,,,0,22,0,,,0,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,0,0,0,6,4,0,0,FALSE,FALSE,1.41176470588236,FALSE,,FALSE
2026,1,"2026_01_SF_LA","00-0033110","3271","HigbTy00","Tyler Higbee","TE","LAR","SF",12,60,0.2,0.2,,33,,"pass_play_personnel_share","PROXY_PERSONNEL_PRESENCE",2,33,0.0606060606060606,2,9,255,0.0352941176470588,4.5,,0,27,0,,0.333333333333333,0,0,0,0,0,0,0,0,0,2,7,0,0,0,0,0,0,0,0,0,0,5,1,0,0,TRUE,FALSE,-9.48333333333334,FALSE,,FALSE
2026,1,"2026_01_ARI_LAC","00-0033119","3257","BrisJa00","Jacoby Brissett","QB","ARI","LAC",75,72,1,1.04166666666667,,42,,"pass_play_personnel_share","PROXY_PERSONNEL_PRESENCE",0,42,0,0,0,283,0,,,2,30,0.0666666666666667,,,38,0,2,0,0,0,0,0,0,8,6,0,0,0,2,0,0,0,0,0,0,3,2,0,0,TRUE,FALSE,2.86111111111111,FALSE,,FALSE
2026,1,"2026_01_DAL_NYG","00-0033120","3186","ClarKe01","Kenny Clark","DL","DAL","NYG",0,58,0,0,,41,,"pass_play_personnel_share","UNRELIABLE_NON_ELIGIBLE_POSITION",0,41,0,0,0,309,0,,,0,17,0,,,0,0,0,0,0,0,0,0,0,6,4,0,0,0,0,0,0,0,0,0,0,5,,0,,FALSE,FALSE,-8.68965517241379,FALSE,,FALSE
2026,1,"2026_01_CLE_JAX","00-0033131","3236","CollMa00","Maliek Collins","DL","CLE","JAX",0,51,0,0,,32,,"pass_play_personnel_share","UNRELIABLE_NON_ELIGIBLE_POSITION",0,32,0,0,0,228,0,,,0,19,0,,,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,6,2,0,0,FALSE,FALSE,-23.3529411764706,FALSE,,FALSE
2026,1,"2026_01_NE_SEA","00-0033132","3233","ByarKe01","Kevin Byard","DB","NE","SEA",0,71,0,0,,44,,"pass_play_personnel_share","UNRELIABLE_NON_ELIGIBLE_POSITION",0,44,0,0,0,221,0,,,0,27,0,,,0,0,0,0,0,0,0,0,0,2,0,0,,0,0,0,0,0,0,0,0,4,2,0,0,FALSE,FALSE,1.87323943661972,FALSE,,FALSE
2026,1,"2026_01_BAL_IND","00-0033217","4054","AlieMo00","Mo Alie-Cox","TE","IND","BAL",14,54,0.26,0.259259259259259,,35,,"pass_play_personnel_share","PROXY_PERSONNEL_PRESENCE",0,35,0,0,0,201,0,,,0,19,0,,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,6,2,0,0,TRUE,FALSE,-13.4259259259259,FALSE,,FALSE
2026,1,"2026_01_WAS_PHI","00-0033246","4314","MundJo00","Johnny Mundt","TE","PHI","WAS",20,53,0.36,0.377358490566038,,34,,"pass_play_personnel_share","PROXY_PERSONNEL_PRESENCE",0,34,0,0,0,225,0,,,0,19,0,,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,3,5,0,0,TRUE,FALSE,1.83018867924528,FALSE,,FALSE
2026,1,"2026_01_BAL_IND","00-0033269","4331","SancRi00","Rigoberto Sanchez","P","IND","BAL",0,54,0,0,,35,,"pass_play_personnel_share","UNRELIABLE_NON_ELIGIBLE_POSITION",0,35,0,0,0,201,0,,,0,19,0,,,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,6,2,0,0,FALSE,FALSE,-13.4259259259259,FALSE,,FALSE
2026,1,"2026_01_SF_LA","00-0033280","4034","McCaCh01","Christian McCaffrey","RB","SF","LAR",36,65,0.55,0.553846153846154,,37,,"pass_play_personnel_share","PROXY_PERSONNEL_PRESENCE",8,37,0.216216216216216,5,-3,149,-0.0201342281879195,-0.375,,10,28,0.357142857142857,0.416666666666667,,0,0,0,0,2,0,1,0,0,8,2,0,1,3,0,2,1,0,0,0,0,2,3,0,0,TRUE,FALSE,4.13846153846154,FALSE,,FALSE
2026,1,"2026_01_BAL_IND","00-0033281","4071","HumpMa00","Marlon Humphrey","DB","BAL","IND",0,64,0,0,,32,,"pass_play_personnel_share","UNRELIABLE_NON_ELIGIBLE_POSITION",0,32,0,0,0,270,0,,,0,32,0,,,0,0,0,0,0,0,0,0,0,5,7,0,0,0,0,0,0,0,0,0,0,5,5,0,0,FALSE,FALSE,11.125,FALSE,,FALSE
2026,1,"2026_01_SF_LA","00-0033288","4217","KittGe00","George Kittle","TE","SF","LAR",30,65,0.46,0.461538461538462,,37,,"pass_play_personnel_share","PROXY_PERSONNEL_PRESENCE",5,37,0.135135135135135,2,38,149,0.25503355704698,7.6,,0,28,0,,0.714285714285714,0,0,0,1,0,1,0,0,0,8,2,0.125,0,0,0,0,0,0,0,0,0,2,3,0,0,TRUE,FALSE,4.13846153846154,FALSE,,FALSE
2026,1,"2026_01_GB_MIN","00-0033293","4199","JoneAa00","Aaron Jones","RB","MIN","GB",30,62,0.46,0.483870967741935,,34,,"pass_play_personnel_share","PROXY_PERSONNEL_PRESENCE",1,34,0.0294117647058824,0,4,176,0.0227272727272727,4,,12,28,0.428571428571429,0.444444444444444,,0,0,0,0,4,0,1,1,0,7,8,0,0.5,0,1,0,0,0,0,0,0,5,1,0,0,TRUE,FALSE,-5.9516129032258,FALSE,,FALSE
2026,1,"2026_01_NO_DET","00-0033294","4224","ClarCh00","Chuck Clark","DB","DET","NO",0,77,0,0,,41,,"pass_play_personnel_share","UNRELIABLE_NON_ELIGIBLE_POSITION",0,41,0,0,0,207,0,,,0,36,0,,,0,0,0,0,0,0,0,0,0,8,11,0,0,0,0,0,0,0,0,0,0,4,4,0,0,FALSE,FALSE,4.55844155844156,TRUE,,FALSE
2026,1,"2026_01_DEN_KC","00-0033297","4278","JoneD.01","D.J. Jones","DL","DEN","KC",0,50,0,0,,35,,"pass_play_personnel_share","UNRELIABLE_NON_ELIGIBLE_POSITION",0,35,0,0,0,92,0,,,0,15,0,,,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,5,3,0,0,FALSE,FALSE,-9.24,FALSE,,FALSE
2026,1,"2026_01_DEN_KC","00-0033303","4227","ButkHa00","Harrison Butker","K","KC","DEN",0,66,0,0,,34,,"pass_play_personnel_share","UNRELIABLE_NON_ELIGIBLE_POSITION",0,34,0,0,0,133,0,,,0,32,0,,,0,0,0,0,0,0,0,0,0,7,4,0,0,0,0,0,0,0,0,0,0,3,4,0,0,FALSE,FALSE,6.83333333333333,FALSE,,FALSE
2026,1,"2026_01_ARI_LAC","00-0033307","4454","BourKe00","Kendrick Bourne","WR","ARI","LAC",50,72,0.67,0.694444444444444,,42,,"pass_play_personnel_share","PROXY_PERSONNEL_PRESENCE",8,42,0.19047619047619,8,40,283,0.141342756183746,5,,0,30,0,,0.444444444444444,0,0,0,1,0,0,0,0,0,8,6,0.125,0,2,0,1,0,0,0,0,0,3,2,0,0,TRUE,FALSE,2.86111111111111,FALSE,,FALSE
2026,1,"2026_01_CLE_JAX","00-0033319","4464","MullNi00","Nick Mullens","QB","JAX","CLE",7,54,0.12,0.12962962962963,,25,,"pass_play_personnel_share","PROXY_PERSONNEL_PRESENCE",0,25,0,0,0,242,0,,,0,29,0,,,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,3,3,0,0,TRUE,FALSE,16.3703703703704,FALSE,,FALSE
2026,1,"2026_01_GB_MIN","00-0033336","4413","WilsEr00","Eric Wilson","LB","MIN","GB",0,62,0,0,,34,,"pass_play_personnel_share","UNRELIABLE_NON_ELIGIBLE_POSITION",0,34,0,0,0,176,0,,,0,28,0,,,0,0,0,0,0,0,0,0,0,7,8,0,0,0,0,0,0,0,0,0,0,5,1,0,0,FALSE,FALSE,-5.9516129032258,FALSE,,FALSE
2026,1,"2026_01_DAL_NYG","00-0033376","4353","RicaPa00","Patrick Ricard","RB","NYG","DAL",37,66,0.54,0.560606060606061,,33,,"pass_play_personnel_share","PROXY_PERSONNEL_PRESENCE",1,33,0.0303030303030303,0,-4,245,-0.0163265306122449,-4,,0,33,0,0,,0,0,0,0,0,0,0,0,0,7,5,0,0,0,0,0,0,0,0,0,0,3,2,0,0,TRUE,FALSE,4.48484848484848,FALSE,,FALSE
2026,1,"2026_01_MIA_LV","00-0033381","4415","ButlAd00","Adam Butler","DL","LV","MIA",0,65,0,0,,32,,"pass_play_personnel_share","UNRELIABLE_NON_ELIGIBLE_POSITION",0,32,0,0,0,226,0,,,0,33,0,,,0,0,0,0,0,0,0,0,0,8,4,0,0,0,0,0,0,0,0,0,0,2,4,0,0,FALSE,FALSE,7.52307692307692,FALSE,,FALSE
2026,1,"2026_01_TB_CIN","00-0033523","4032","AlleJo01","Jonathan Allen","DL","CIN","TB",0,63,0,0,,38,,"pass_play_personnel_share","UNRELIABLE_NON_ELIGIBLE_POSITION",0,38,0,0,0,226,0,,,0,25,0,,,0,0,0,0,0,0,0,0,0,7,8,0,0,0,0,0,0,0,0,0,0,6,,0,,FALSE,FALSE,8.85714285714286,FALSE,,FALSE
2026,1,"2026_01_TB_CIN","00-0033526","4147","PeriSa00","Samaje Perine","RB","CIN","TB",18,63,0.28,0.285714285714286,,38,,"pass_play_personnel_share","PROXY_PERSONNEL_PRESENCE",3,38,0.0789473684210526,3,3,226,0.0132743362831858,1,,5,25,0.2,0.238095238095238,,0,0,0,0,1,0,0,0,0,7,8,0,0.125,1,1,0,0,0,0,0,0,6,,0,,TRUE,FALSE,8.85714285714286,FALSE,,FALSE
2026,1,"2026_01_CLE_JAX","00-0033537","4017","WatsDe00","Deshaun Watson","QB","CLE","JAX",51,51,1,1,,32,,"pass_play_personnel_share","PROXY_PERSONNEL_PRESENCE",0,32,0,0,0,228,0,,,3,19,0.157894736842105,,,27,0,3,0,1,0,0,0,0,4,3,0,0.333333333333333,0,0,0,0,0,0,0,0,6,2,0,0,TRUE,FALSE,-23.3529411764706,FALSE,,FALSE
2026,1,"2026_01_ARI_LAC","00-0033546","4092","TomlDa00","Dalvin Tomlinson","DL","LAC","ARI",0,55,0,0,,39,,"pass_play_personnel_share","UNRELIABLE_NON_ELIGIBLE_POSITION",0,39,0,0,0,273,0,,,0,16,0,,,0,0,0,0,0,0,0,0,0,7,4,0,0,0,0,0,0,0,0,0,0,4,1,0,0,FALSE,FALSE,-5.67272727272727,FALSE,,FALSE
2026,1,"2026_01_BAL_IND","00-0033548","4107","AwuzCh00","Chidobe Awuzie","DB","BAL","IND",0,64,0,0,,32,,"pass_play_personnel_share","UNRELIABLE_NON_ELIGIBLE_POSITION",0,32,0,0,0,270,0,,,0,32,0,,,0,0,0,0,0,0,0,0,0,5,7,0,0,0,0,0,0,0,0,0,0,5,5,0,0,FALSE,FALSE,11.125,FALSE,,FALSE
2026,1,"2026_01_WAS_PHI","00-0033551","4136","DougRa00","Rasul Douglas","DB","WAS","PHI",0,70,0,0,,41,,"pass_play_personnel_share","UNRELIABLE_NON_ELIGIBLE_POSITION",0,41,0,0,0,317,0,,,0,29,0,,,0,0,0,0,0,0,0,0,0,9,7,0,0,0,0,0,0,0,0,0,0,5,4,0,0,FALSE,FALSE,-5.57142857142857,FALSE,,FALSE
2026,1,"2026_01_NE_SEA","00-0033555","4177","HollMa00","Mack Hollins","WR","NE","SEA",50,71,0.7,0.704225352112676,,44,,"pass_play_personnel_share","PROXY_PERSONNEL_PRESENCE",5,44,0.113636363636364,4,62,221,0.280542986425339,12.4,,0,27,0,,0.263157894736842,0,0,0,1,0,0,0,0,1,2,0,0.5,,1,0,3,0,0,0,0,0,4,2,0,0,TRUE,FALSE,1.87323943661972,FALSE,,FALSE
2026,1,"2026_01_NE_SEA","00-0033576","4189","SaubEr00","Eric Saubert","TE","SEA","NE",10,49,0.2,0.204081632653061,,28,,"pass_play_personnel_share","PROXY_PERSONNEL_PRESENCE",0,28,0,0,0,154,0,,,0,21,0,,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,3,4,0,0,TRUE,FALSE,-4.6734693877551,FALSE,,FALSE
2026,1,"2026_01_ATL_PIT","00-0033662","4574","RushCo00","Cooper Rush","QB","ATL","PIT",60,60,1,1,,28,,"pass_play_personnel_share","PROXY_PERSONNEL_PRESENCE",0,28,0,0,0,77,0,,,0,32,0,,,26,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,4,3,0,0,TRUE,FALSE,-5.28333333333333,FALSE,,FALSE
2026,1,"2026_01_ATL_PIT","00-0033729","4654","JohnCa02","Cam Johnston","P","PIT","ATL",0,65,0,0,,47,,"pass_play_personnel_share","UNRELIABLE_NON_ELIGIBLE_POSITION",0,47,0,0,0,407,0,,,0,18,0,,,1,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,3,4,0,0,TRUE,FALSE,3.12307692307692,FALSE,,FALSE
2026,1,"2026_01_ATL_PIT","00-0033757","4602","TonyRo00","Robert Tonyan","TE","PIT","ATL",2,65,0.03,0.0307692307692308,,47,,"pass_play_personnel_share","PROXY_PERSONNEL_PRESENCE",0,47,0,0,0,407,0,,,0,18,0,,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,3,4,0,0,TRUE,FALSE,3.12307692307692,FALSE,,FALSE
2026,1,"2026_01_WAS_PHI","00-0033787","4195","ElliJa03","Jake Elliott","K","PHI","WAS",0,53,0,0,,34,,"pass_play_personnel_share","UNRELIABLE_NON_ELIGIBLE_POSITION",0,34,0,0,0,225,0,,,0,19,0,,,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,3,5,0,0,FALSE,FALSE,1.83018867924528,FALSE,,FALSE
2026,1,"2026_01_GB_MIN","00-0033858","4144","SmitJo01","Jonnu Smith","TE","GB","MIN",32,68,0.47,0.470588235294118,,46,,"pass_play_personnel_share","PROXY_PERSONNEL_PRESENCE",3,46,0.0652173913043478,2,24,469,0.0511727078891258,8,,0,22,0,,0.333333333333333,0,0,0,0,0,0,0,0,0,7,3,0,0,1,0,0,0,0,0,0,0,6,4,0,0,TRUE,FALSE,1.41176470588236,FALSE,,FALSE
2026,1,"2026_01_NO_DET","00-0033860","4207","GodcDa00","Davon Godchaux","DL","NO","DET",0,89,0,0,,66,,"pass_play_personnel_share","UNRELIABLE_NON_ELIGIBLE_POSITION",0,66,0,0,0,482,0,,,0,23,0,,,0,0,0,0,0,0,0,0,0,10,3,0,0,0,0,0,0,0,0,0,0,4,5,0,0,FALSE,FALSE,-8.50561797752809,TRUE,,FALSE
2026,1,"2026_01_SF_LA","00-0033868","3973","GarrMy00","Myles Garrett","LB","LAR","SF",0,60,0,0,,33,,"pass_play_personnel_share","UNRELIABLE_NON_ELIGIBLE_POSITION",0,33,0,0,0,255,0,,,0,27,0,,,0,0,0,0,0,0,0,0,0,2,7,0,0,0,0,0,0,0,0,0,0,5,1,0,0,FALSE,FALSE,-9.48333333333334,FALSE,,FALSE
2026,1,"2026_01_NYJ_TEN","00-0033870","4058","ThomSo00","Solomon Thomas","DL","TEN","NYJ",0,50,0,0,,40,,"pass_play_personnel_share","UNRELIABLE_NON_ELIGIBLE_POSITION",0,40,0,0,0,190,0,,,0,10,0,,,0,0,0,0,0,0,0,0,0,3,0,0,,0,0,0,0,0,0,0,0,3,1,0,0,FALSE,FALSE,-12.58,FALSE,,FALSE
2026,1,"2026_01_DEN_KC","00-0033873","4046","MahoPa00","Patrick Mahomes","QB","KC","DEN",69,66,1,1.04545454545455,,34,,"pass_play_personnel_share","PROXY_PERSONNEL_PRESENCE",0,34,0,0,0,133,0,,,0,32,0,,,29,0,0,0,0,0,0,0,0,7,4,0,0,0,0,0,0,0,0,0,0,3,4,0,0,TRUE,FALSE,6.83333333333333,FALSE,,FALSE
2026,1,"2026_01_CLE_JAX","00-0033876","4065","BarnDe01","Derek Barnett","DL","CLE","JAX",0,51,0,0,,32,,"pass_play_personnel_share","UNRELIABLE_NON_ELIGIBLE_POSITION",0,32,0,0,0,228,0,,,0,19,0,,,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,6,2,0,0,FALSE,FALSE,-23.3529411764706,FALSE,,FALSE
2026,1,"2026_01_DAL_NYG","00-0033877","4074","HookMa00","Malik Hooker","DB","DAL","NYG",0,58,0,0,,41,,"pass_play_personnel_share","UNRELIABLE_NON_ELIGIBLE_POSITION",0,41,0,0,0,309,0,,,0,17,0,,,0,0,0,0,0,0,0,0,0,6,4,0,0,0,0,0,0,0,0,0,0,5,,0,,FALSE,FALSE,-8.68965517241379,FALSE,,FALSE
2026,1,"2026_01_DEN_KC","00-0033881","4066","EngrEv00","Evan Engram","TE","DEN","KC",32,50,0.63,0.64,,35,,"pass_play_personnel_share","PROXY_PERSONNEL_PRESENCE",5,35,0.142857142857143,4,18,92,0.195652173913043,3.6,,0,15,0,,0.625,0,0,0,1,0,0,0,0,1,4,1,0.25,0,0,0,0,0,0,0,0,0,5,3,0,0,TRUE,FALSE,-9.24,FALSE,,FALSE
2026,1,"2026_01_ARI_LAC","00-0033885","4033","NjokDa00","David Njoku","TE","LAC","ARI",30,55,0.55,0.545454545454545,,39,,"pass_play_personnel_share","PROXY_PERSONNEL_PRESENCE",5,39,0.128205128205128,5,28,273,0.102564102564103,5.6,,0,16,0,,0.714285714285714,0,0,0,1,0,0,0,0,0,7,4,0.142857142857143,0,1,0,0,0,0,0,0,0,4,1,0,0,TRUE,FALSE,-5.67272727272727,FALSE,,FALSE
2026,1,"2026_01_ATL_PIT","00-0033886","4070","WattT.00","T.J. Watt","LB","PIT","ATL",0,65,0,0,,47,,"pass_play_personnel_share","UNRELIABLE_NON_ELIGIBLE_POSITION",0,47,0,0,0,407,0,,,0,18,0,,,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,3,4,0,0,FALSE,FALSE,3.12307692307692,FALSE,,FALSE
2026,1,"2026_01_ARI_LAC","00-0033890","4081","BakeBu00","Budda Baker","DB","ARI","LAC",0,72,0,0,,42,,"pass_play_personnel_share","UNRELIABLE_NON_ELIGIBLE_POSITION",0,42,0,0,0,283,0,,,0,30,0,,,0,0,0,0,0,0,0,0,0,8,6,0,0,0,0,0,0,0,0,0,0,3,2,0,0,FALSE,FALSE,2.86111111111111,FALSE,,FALSE
2026,1,"2026_01_NE_SEA","00-0033908","4039","KuppCo00","Cooper Kupp","WR","SEA","NE",39,49,0.78,0.795918367346939,,28,,"pass_play_personnel_share","PROXY_PERSONNEL_PRESENCE",3,28,0.107142857142857,2,49,154,0.318181818181818,16.3333333333333,,0,21,0,,0.176470588235294,0,0,0,0,0,0,0,0,0,5,2,0,0,2,0,0,0,0,0,0,0,3,4,0,0,TRUE,FALSE,-4.6734693877551,FALSE,,FALSE
2026,1,"2026_01_TB_CIN","00-0033914","4118","AnzaAl00","Alex Anzalone","LB","TB","CIN",0,56,0,0,,39,,"pass_play_personnel_share","UNRELIABLE_NON_ELIGIBLE_POSITION",0,39,0,0,0,143,0,,,0,17,0,,,0,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,0,0,0,7,1,0,0,FALSE,FALSE,-9.80357142857143,FALSE,,FALSE
2026,1,"2026_01_WAS_PHI","00-0033918","4126","MoreFa00","Fabian Moreau","DB","WAS","PHI",0,70,0,0,,41,,"pass_play_personnel_share","UNRELIABLE_NON_ELIGIBLE_POSITION",0,41,0,0,0,317,0,,,0,29,0,,,0,0,0,0,0,0,0,0,0,9,7,0,0,0,0,0,0,0,0,0,0,5,4,0,0,FALSE,FALSE,-5.57142857142857,FALSE,,FALSE
2026,1,"2026_01_TB_CIN","00-0033921","4037","GodwCh00","Chris Godwin","WR","TB","CIN",49,56,0.86,0.875,,39,,"pass_play_personnel_share","PROXY_PERSONNEL_PRESENCE",4,39,0.102564102564103,4,3,143,0.020979020979021,0.75,,1,17,0.0588235294117647,,0.285714285714286,0,0,0,0,0,0,0,0,0,7,3,0,0,2,0,0,0,0,0,0,0,7,1,0,0,TRUE,FALSE,-9.80357142857143,FALSE,,FALSE
2026,1,"2026_01_CLE_JAX","00-0033928","4129","LewiJo01","Jourdan Lewis","DB","JAX","CLE",0,54,0,0,,25,,"pass_play_personnel_share","UNRELIABLE_NON_ELIGIBLE_POSITION",0,25,0,0,0,242,0,,,0,29,0,,,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,3,3,0,0,FALSE,FALSE,16.3703703703704,FALSE,,FALSE
2026,1,"2026_01_BAL_IND","00-0033935","4135","HendTr00","Trey Hendrickson","LB","BAL","IND",0,64,0,0,,32,,"pass_play_personnel_share","UNRELIABLE_NON_ELIGIBLE_POSITION",0,32,0,0,0,270,0,,,0,32,0,,,0,0,0,0,0,0,0,0,0,5,7,0,0,0,0,0,0,0,0,0,0,5,5,0,0,FALSE,FALSE,11.125,FALSE,,FALSE
2026,1,"2026_01_ATL_PIT","00-0033941","4180","JenkRa00","Rayshawn Jenkins","DB","PIT","ATL",0,65,0,0,,47,,"pass_play_personnel_share","UNRELIABLE_NON_ELIGIBLE_POSITION",0,47,0,0,0,407,0,,,0,18,0,,,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,3,4,0,0,FALSE,FALSE,3.12307692307692,FALSE,,FALSE
2026,1,"2026_01_ATL_PIT","00-0033945","4170","EbukSa00","Samson Ebukam","DL","ATL","PIT",0,60,0,0,,28,,"pass_play_personnel_share","UNRELIABLE_NON_ELIGIBLE_POSITION",0,28,0,0,0,77,0,,,0,32,0,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,4,3,0,0,FALSE,FALSE,-5.28333333333333,FALSE,,FALSE
