"gsis_id","field_third","carries","yards_per_carry","epa_per_rush_raw","success_rate","explosive_rate","stuff_rate","td_rate","first_down_rate","carries_total","carries_charted","carries_uncharted","epa_overall","carry_share","epa_per_rush","evidence_class","output_class","window"
"00-0032902","MIDDLE",29,3.55172413793103,-0.276002062737524,0.344827586206896,0,0.172413793103448,0,0.206896551724138,60,60,0,-0.194250706512442,0.483333333333333,-0.220888788877918,"WEAK","OBSERVED","career"
"00-0032902","RIGHT",21,2.9047619047619,-0.0509815965252485,0.333333333333333,0,0.142857142857143,0,0.142857142857143,60,60,0,-0.194250706512442,0.35,-0.157106863182429,"WEAK","OBSERVED","career"
"00-0032918","LEFT",16,2.25,-0.059828752764588,0.5,0,0.1875,0.1875,0.4375,42,42,0,-0.0342743412419667,0.380952380952381,-0.0396542173519922,"WEAK","OBSERVED","career"
"00-0032918","MIDDLE",19,3.47368421052632,0.104879161793322,0.526315789473684,0.0526315789473684,0.263157894736842,0.157894736842105,0.526315789473684,42,42,0,-0.0342743412419667,0.452380952380952,-0.000807043043606123,"WEAK","OBSERVED","career"
"00-0032918","RIGHT",7,2.42857142857143,-0.353566623143186,0.428571428571429,0,0.428571428571429,0,0.285714285714286,42,42,0,-0.0342743412419667,0.166666666666667,-0.0676332363659747,"INSUFFICIENT","OBSERVED","career"
"00-0032940","LEFT",115,3.4695652173913,-0.198239669210497,0.321739130434783,0.0347826086956522,0.226086956521739,0.0173913043478261,0.182608695652174,313,312,1,-0.137815823252688,0.368589743589744,-0.177522922024962,"STRONG","OBSERVED","career"
"00-0032940","MIDDLE",106,4.00943396226415,-0.129380874218352,0.405660377358491,0.0471698113207547,0.19811320754717,0.00943396226415094,0.169811320754717,313,312,1,-0.137815823252688,0.33974358974359,-0.13242965097775,"STRONG","OBSERVED","career"
"00-0032940","RIGHT",91,4.23076923076923,-0.0710859873190083,0.32967032967033,0.0659340659340659,0.175824175824176,0.043956043956044,0.252747252747253,313,312,1,-0.137815823252688,0.291666666666667,-0.0976011539151723,"MODERATE","OBSERVED","career"
"00-0032950","LEFT",31,2.80645161290323,-0.037401342941659,0.580645161290323,0,0.161290322580645,0.0645161290322581,0.419354838709677,147,119,28,-0.0821045451851604,0.260504201680672,-0.066875981783528,"WEAK","OBSERVED","career"
"00-0032950","MIDDLE",63,2.46031746031746,0.579171996121035,0.793650793650794,0.0317460317460317,0.111111111111111,0.0634920634920635,0.714285714285714,147,119,28,-0.0821045451851604,0.529411764705882,0.256598073532647,"MODERATE","OBSERVED","career"
"00-0032950","RIGHT",25,5.36,0.153106319812359,0.64,0.12,0.08,0.08,0.52,147,119,28,-0.0821045451851604,0.210084033613445,-0.0129248790094193,"WEAK","OBSERVED","career"
"00-0032964","LEFT",14,2.42857142857143,-0.382664401217231,0.285714285714286,0.0714285714285714,0.285714285714286,0,0.214285714285714,31,31,0,-0.178466603169293,0.451612903225806,-0.2170986190162,"INSUFFICIENT","OBSERVED","career"
"00-0032964","MIDDLE",7,5.85714285714286,0.014180771707158,0.285714285714286,0.142857142857143,0,0,0.142857142857143,31,31,0,-0.178466603169293,0.225806451612903,-0.158339265495634,"INSUFFICIENT","OBSERVED","career"
"00-0032964","RIGHT",10,3,-0.0274428483156953,0.3,0.1,0.3,0,0.3,31,31,0,-0.178466603169293,0.32258064516129,-0.15689178104735,"INSUFFICIENT","OBSERVED","career"
"00-0032972","LEFT",147,4.17687074829932,-0.00464874460610808,0.380952380952381,0.0680272108843537,0.142857142857143,0.0136054421768707,0.19047619047619,527,527,0,-0.0776397821028571,0.278937381404175,-0.0258055670689339,"STRONG","OBSERVED","career"
"00-0032972","MIDDLE",168,4.10119047619048,-0.0313370684913282,0.398809523809524,0.0595238095238095,0.142857142857143,0.0178571428571428,0.267857142857143,527,527,0,-0.0776397821028571,0.318785578747628,-0.0435219931259411,"STRONG","OBSERVED","career"
"00-0032972","RIGHT",212,3.84905660377358,-0.164944208512097,0.339622641509434,0.0518867924528302,0.193396226415094,0.0283018867924528,0.165094339622641,527,527,0,-0.0776397821028571,0.402277039848197,-0.145685879157118,"STRONG","OBSERVED","career"
"00-0032975","LEFT",45,3.73333333333333,-0.253998187238661,0.355555555555556,0.111111111111111,0.2,0,0.244444444444444,135,135,0,-0.147978727244211,0.333333333333333,-0.193415638670404,"MODERATE","OBSERVED","career"
"00-0032975","MIDDLE",39,4.61538461538462,-0.0367670001548668,0.333333333333333,0.0769230769230769,0.153846153846154,0.0512820512820513,0.205128205128205,135,135,0,-0.147978727244211,0.288888888888889,-0.104168046875682,"WEAK","OBSERVED","career"
"00-0032975","RIGHT",51,4.2156862745098,-0.13947640678802,0.450980392156863,0.0392156862745098,0.156862745098039,0.0196078431372549,0.254901960784314,135,135,0,-0.147978727244211,0.377777777777778,-0.144072255683258,"MODERATE","OBSERVED","career"
"00-0033009","LEFT",7,12.2857142857143,0.726029578272054,0.714285714285714,0.285714285714286,0,0,0.428571428571429,20,20,0,0.403566406999016,0.35,0.437256589072319,"INSUFFICIENT","OBSERVED","career"
"00-0033009","MIDDLE",0,,,,,,,,20,20,0,0.403566406999016,0,0.403566406999016,"INSUFFICIENT","OBSERVED","career"
"00-0033009","RIGHT",13,6.38461538461539,0.22993239169815,0.692307692307692,0.153846153846154,0.0769230769230769,0,0.384615384615385,20,20,0,0.403566406999016,0.65,0.372645280986533,"INSUFFICIENT","OBSERVED","career"
"00-0033025","LEFT",104,5.77884615384615,-0.00173691177042201,0.423076923076923,0.134615384615385,0.182692307692308,0.00961538461538463,0.259615384615385,265,264,1,-0.0989363284604743,0.393939393939394,-0.0372976739740997,"STRONG","OBSERVED","career"
"00-0033025","MIDDLE",90,4.15555555555556,-0.274301896545674,0.366666666666667,0.0222222222222222,0.155555555555556,0.0111111111111111,0.144444444444444,265,264,1,-0.0989363284604743,0.340909090909091,-0.204155669311594,"MODERATE","OBSERVED","career"
"00-0033025","RIGHT",70,5.11428571428571,-0.00576167898273123,0.4,0.1,0.128571428571429,0.0285714285714286,0.228571428571429,265,264,1,-0.0989363284604743,0.265151515151515,-0.0487653633570742,"MODERATE","OBSERVED","career"
"00-0033040","LEFT",59,8.32203389830508,0.209007320500381,0.491525423728814,0.23728813559322,0.254237288135593,0.0677966101694915,0.338983050847458,114,113,1,0.176165361678853,0.52212389380531,0.192448349665997,"MODERATE","OBSERVED","career"
"00-0033040","MIDDLE",2,-1,-0.9644680400379,0,0,0.5,0,0,114,113,1,0.176165361678853,0.0176991150442478,0.139370735817022,"INSUFFICIENT","OBSERVED","career"
"00-0033040","RIGHT",52,6.40384615384615,0.211860974484947,0.557692307692308,0.230769230769231,0.211538461538462,0.0576923076923077,0.384615384615385,114,113,1,0.176165361678853,0.460176991150442,0.192738324767396,"MODERATE","OBSERVED","career"
"00-0033045","LEFT",791,4.2629582806574,-0.0684422619795174,0.403286978508217,0.0720606826801517,0.145385587863464,0.0278128950695323,0.225031605562579,2143,2137,6,-0.0501176795727831,0.370145063172672,-0.0671502820213458,"STRONG","OBSERVED","career"
"00-0033045","MIDDLE",609,3.94581280788177,-0.0556791794148084,0.403940886699508,0.0509031198686371,0.155993431855501,0.0426929392446634,0.25615763546798,2143,2137,6,-0.0501176795727831,0.284978942442677,-0.0551803901913083,"STRONG","OBSERVED","career"
"00-0033045","RIGHT",737,4.55359565807326,-0.0250268713627315,0.416553595658074,0.0895522388059701,0.150610583446404,0.0352781546811397,0.253731343283582,2143,2137,6,-0.0501176795727831,0.344875994384651,-0.0269157653308659,"STRONG","OBSERVED","career"
"00-0033077","LEFT",58,7.1551724137931,0.536226143387295,0.689655172413793,0.224137931034483,0.0862068965517241,0.120689655172414,0.53448275862069,170,150,20,0.141835045718006,0.386666666666667,0.335688297114775,"MODERATE","OBSERVED","career"
"00-0033077","MIDDLE",56,2.875,0.244969712311939,0.660714285714286,0.0178571428571429,0.196428571428571,0.160714285714286,0.607142857142857,170,150,20,0.141835045718006,0.373333333333333,0.191624195108181,"MODERATE","OBSERVED","career"
"00-0033077","RIGHT",36,3.83333333333333,0.294651230170631,0.611111111111111,0.0277777777777778,0.111111111111111,0.111111111111111,0.527777777777778,170,150,20,0.141835045718006,0.24,0.19914111488774,"WEAK","OBSERVED","career"
"00-0033106","LEFT",10,2.1,-0.00871215239691869,0.5,0.1,0.5,0.2,0.4,66,49,17,-0.63548714028391,0.204081632653061,-0.545947856300054,"INSUFFICIENT","OBSERVED","career"
"00-0033106","MIDDLE",30,1.13333333333333,0.245950184917187,0.633333333333333,0,0.233333333333333,0.166666666666667,0.733333333333333,66,49,17,-0.63548714028391,0.612244897959184,-0.341674698550211,"WEAK","OBSERVED","career"
"00-0033106","RIGHT",9,3,-0.120594885219665,0.555555555555556,0,0.111111111111111,0.333333333333333,0.444444444444444,66,49,17,-0.63548714028391,0.183673469387755,-0.568327280927704,"INSUFFICIENT","OBSERVED","career"
"00-0033118","LEFT",299,4.2876254180602,-0.111610291721472,0.334448160535117,0.0903010033444816,0.237458193979933,0.0334448160535117,0.204013377926421,870,869,1,-0.0580722587272844,0.344073647871116,-0.10266243105392,"STRONG","OBSERVED","career"
"00-0033118","MIDDLE",287,4.04529616724739,-0.050553929374249,0.414634146341463,0.0557491289198606,0.163763066202091,0.0452961672473868,0.264808362369338,870,869,1,-0.0580722587272844,0.330264672036824,-0.0518539286860131,"STRONG","OBSERVED","career"
"00-0033118","RIGHT",283,5.02826855123675,-0.0130579863519705,0.385159010600707,0.0918727915194346,0.183745583038869,0.0353356890459364,0.23321554770318,870,869,1,-0.0580722587272844,0.32566168009206,-0.0209322030940079,"STRONG","OBSERVED","career"
"00-0033119","LEFT",21,2.33333333333333,0.598314387027306,0.666666666666667,0,0.238095238095238,0.0952380952380952,0.571428571428571,90,80,10,0.122717510208033,0.2625,0.246020404198215,"WEAK","OBSERVED","career"
"00-0033119","MIDDLE",44,1.5,0.299990421929501,0.75,0,0.227272727272727,0.0909090909090909,0.75,90,80,10,0.122717510208033,0.55,0.197717588244039,"MODERATE","OBSERVED","career"
"00-0033119","RIGHT",15,5.33333333333333,0.47732771403319,0.733333333333333,0.133333333333333,0.0666666666666667,0.2,0.666666666666667,90,80,10,0.122717510208033,0.1875,0.193639550973065,"WEAK","OBSERVED","career"
"00-0033164","LEFT",17,3.64705882352941,-0.205704546886195,0.352941176470588,0.117647058823529,0.294117647058824,0,0.117647058823529,37,37,0,-0.135244624187377,0.45945945945946,-0.150800711016986,"WEAK","OBSERVED","career"
"00-0033164","MIDDLE",10,4.9,0.0849329758842942,0.4,0.2,0.4,0,0.4,37,37,0,-0.135244624187377,0.27027027027027,-0.103790681319995,"INSUFFICIENT","OBSERVED","career"
"00-0033164","RIGHT",10,2.9,-0.235640355671058,0.4,0,0.2,0,0,37,37,0,-0.135244624187377,0.27027027027027,-0.149586871542188,"INSUFFICIENT","OBSERVED","career"
"00-0033280","LEFT",596,4.73993288590604,-0.021712557019382,0.411073825503356,0.105704697986577,0.186241610738255,0.0318791946308725,0.25503355704698,1661,1658,3,-0.012965907683773,0.359469240048251,-0.0209125586045397,"STRONG","OBSERVED","career"
"00-0033280","MIDDLE",499,4.82565130260521,0.0215520935226035,0.452905811623247,0.0781563126252505,0.13627254509018,0.0440881763527054,0.260521042084168,1661,1658,3,-0.012965907683773,0.300965018094089,0.0178471202267491,"STRONG","OBSERVED","career"
"00-0033280","RIGHT",563,4.18472468916519,-0.0328759917353008,0.373001776198934,0.0710479573712256,0.182948490230906,0.0373001776198934,0.207815275310835,1661,1658,3,-0.012965907683773,0.33956574185766,-0.0309584876532917,"STRONG","OBSERVED","career"
"00-0033282","LEFT",51,6.19607843137255,0.138636374080271,0.549019607843137,0.176470588235294,0.176470588235294,0.0784313725490196,0.333333333333333,126,126,0,0.0786850565171759,0.404761904761905,0.106230256478598,"MODERATE","OBSERVED","career"
"00-0033282","MIDDLE",17,2.52941176470588,-0.497285507977902,0.294117647058823,0.0588235294117647,0.294117647058824,0.0588235294117647,0.117647058823529,126,126,0,0.0786850565171759,0.134920634920635,-0.0484772759038153,"WEAK","OBSERVED","career"
"00-0033282","RIGHT",58,6.37931034482759,0.194788201356804,0.5,0.172413793103448,0.172413793103448,0.0344827586206896,0.327586206896552,126,126,0,0.0786850565171759,0.46031746031746,0.135752703980722,"MODERATE","OBSERVED","career"
"00-0033293","LEFT",604,4.97682119205298,0.0144122348726141,0.451986754966888,0.0827814569536424,0.157284768211921,0.0298013245033112,0.231788079470199,1565,1563,2,0.0183693117805501,0.386436340371081,0.0147698020630903,"STRONG","OBSERVED","career"
"00-0033293","MIDDLE",407,4.90909090909091,0.0431943361869456,0.442260442260442,0.0687960687960688,0.125307125307125,0.0442260442260442,0.262899262899263,1565,1563,2,0.0183693117805501,0.260396673064619,0.0400048255565736,"STRONG","OBSERVED","career"
"00-0033293","RIGHT",552,4.7445652173913,0.00618525875433315,0.443840579710145,0.0942028985507246,0.164855072463768,0.0289855072463768,0.242753623188405,1565,1563,2,0.0183693117805501,0.353166986564299,0.00737977375690344,"STRONG","OBSERVED","career"
"00-0033295","LEFT",56,3.91071428571429,-0.196547319446316,0.321428571428571,0.0714285714285714,0.321428571428571,0.0357142857142857,0.178571428571429,181,180,1,-0.288344212526909,0.311111111111111,-0.244028471039726,"MODERATE","OBSERVED","career"
"00-0033295","MIDDLE",48,3.33333333333333,-0.418182764865853,0.291666666666667,0.0625,0.291666666666667,0.0208333333333333,0.1875,181,180,1,-0.288344212526909,0.266666666666667,-0.346050235788662,"MODERATE","OBSERVED","career"
"00-0033295","RIGHT",76,2.78947368421053,-0.291629998221263,0.289473684210526,0.0394736842105263,0.368421052631579,0.0131578947368421,0.131578947368421,181,180,1,-0.288344212526909,0.422222222222222,-0.290180386885519,"MODERATE","OBSERVED","career"
"00-0033296","LEFT",6,1.66666666666667,-0.092061737877278,0.5,0,0,0,0.666666666666667,26,26,0,-0.0257487288920227,0.230769230769231,-0.0317771842543186,"INSUFFICIENT","OBSERVED","career"
"00-0033296","MIDDLE",11,1.90909090909091,0.0263600998573979,0.545454545454545,0,0.0909090909090909,0.272727272727273,0.636363636363636,26,26,0,-0.0257487288920227,0.423076923076923,-0.0176755300716899,"INSUFFICIENT","OBSERVED","career"
"00-0033296","RIGHT",9,2.77777777777778,-0.0452286247066998,0.444444444444444,0,0.333333333333333,0,0.222222222222222,26,26,0,-0.0257487288920227,0.346153846153846,-0.0282895848678501,"INSUFFICIENT","OBSERVED","career"
"00-0033307","LEFT",15,9.8,0.618356888225147,0.8,0.4,0.0666666666666667,0,0.6,20,20,0,0.46496045224485,0.75,0.495639739440909,"WEAK","OBSERVED","career"
"00-0033307","MIDDLE",0,,,,,,,,20,20,0,0.46496045224485,0,0.46496045224485,"INSUFFICIENT","OBSERVED","career"
"00-0033307","RIGHT",5,5.4,0.00477114430395886,0.4,0.2,0.2,0,0.4,20,20,0,0.46496045224485,0.25,0.429561274710935,"INSUFFICIENT","OBSERVED","career"
"00-0033308","LEFT",208,5.27884615384615,-0.0170472210363151,0.432692307692308,0.105769230769231,0.168269230769231,0.0144230769230769,0.221153846153846,575,574,1,-0.0599890135921103,0.362369337979094,-0.0266610551905976,"STRONG","OBSERVED","career"
"00-0033308","MIDDLE",125,3.52,-0.159889147940674,0.36,0.048,0.192,0.016,0.176,575,574,1,-0.0599890135921103,0.217770034843206,-0.127489104368167,"STRONG","OBSERVED","career"
"00-0033308","RIGHT",241,4.53526970954357,-0.0541931450155965,0.390041493775934,0.0995850622406639,0.20746887966805,0.016597510373444,0.219917012448133,575,574,1,-0.0599890135921103,0.4198606271777,-0.0553484676554332,"STRONG","OBSERVED","career"
"00-0033357","LEFT",181,5.45303867403315,0.270860717646826,0.558011049723757,0.0718232044198895,0.138121546961326,0.0662983425414364,0.403314917127072,449,440,9,0.131776126163353,0.411363636363636,0.236233848397828,"STRONG","OBSERVED","career"
"00-0033357","MIDDLE",51,3.41176470588235,-0.148007935889088,0.431372549019608,0.0588235294117647,0.196078431372549,0.0196078431372549,0.274509803921569,449,440,9,0.131776126163353,0.115909090909091,0.00322669224736669,"MODERATE","OBSERVED","career"
"00-0033357","RIGHT",208,5.08653846153846,0.144483726138774,0.509615384615384,0.100961538461538,0.149038461538462,0.0961538461538462,0.365384615384616,449,440,9,0.131776126163353,0.472727272727273,0.14163874106965,"STRONG","OBSERVED","career"
"00-0033466","LEFT",21,5,0.207343884801958,0.523809523809524,0.142857142857143,0.142857142857143,0.0952380952380952,0.380952380952381,51,50,1,0.142076740661403,0.42,0.158997852105251,"WEAK","OBSERVED","career"
"00-0033466","MIDDLE",0,,,,,,,,51,50,1,0.142076740661403,0,0.142076740661403,"INSUFFICIENT","OBSERVED","career"
"00-0033466","RIGHT",29,4.79310344827586,0.132368696306567,0.448275862068966,0.137931034482759,0.206896551724138,0.0689655172413793,0.344827586206897,51,50,1,0.142076740661403,0.58,0.138913445309827,"WEAK","OBSERVED","career"
"00-0033526","LEFT",206,4.6504854368932,-0.070344442559585,0.368932038834952,0.058252427184466,0.145631067961165,0.0145631067961165,0.194174757281553,559,557,2,-0.105164208381078,0.36983842010772,-0.0781985250757112,"STRONG","OBSERVED","career"
"00-0033526","MIDDLE",135,3.59259259259259,-0.0739260957020269,0.437037037037037,0.0592592592592593,0.133333333333333,0.0370370370370371,0.296296296296297,559,557,2,-0.105164208381078,0.242369838420108,-0.0835378226801965,"STRONG","OBSERVED","career"
"00-0033526","RIGHT",216,3.98611111111111,-0.129039591849405,0.37962962962963,0.0416666666666667,0.171296296296296,0.0185185185185185,0.217592592592593,559,557,2,-0.105164208381078,0.387791741472172,-0.123849291095421,"STRONG","OBSERVED","career"
"00-0033537","LEFT",58,4.93103448275862,0.188387393262759,0.5,0.172413793103448,0.189655172413793,0.155172413793103,0.413793103448276,130,113,17,-0.0141098698026814,0.513274336283186,0.0854226832294844,"MODERATE","OBSERVED","career"
"00-0033537","MIDDLE",13,2.76923076923077,-0.107319321700533,0.384615384615385,0,0.384615384615385,0.0769230769230769,0.384615384615385,130,113,17,-0.0141098698026814,0.115044247787611,-0.0307088132913399,"INSUFFICIENT","OBSERVED","career"
"00-0033537","RIGHT",42,5.19047619047619,0.387821429425659,0.666666666666667,0.0476190476190476,0.0476190476190476,0.0714285714285715,0.452380952380952,130,113,17,-0.0141098698026814,0.371681415929204,0.151391253408988,"MODERATE","OBSERVED","career"
"00-0033553","LEFT",482,4.81535269709544,0.0323880347960332,0.435684647302905,0.107883817427386,0.172199170124481,0.0435684647302905,0.263485477178423,1398,1392,6,-0.0166078837329239,0.346264367816092,0.0269641323758534,"STRONG","OBSERVED","career"
"00-0033553","MIDDLE",505,3.83168316831683,-0.0167636887068323,0.421782178217822,0.0633663366336634,0.18019801980198,0.0554455445544554,0.308910891089109,1398,1392,6,-0.0166078837329239,0.362787356321839,-0.0167471430458863,"STRONG","OBSERVED","career"
