"gsis_id","run_gap","carries","yards_per_carry","epa_per_rush_raw","success_rate","explosive_rate","stuff_rate","epa_overall","epa_per_rush","evidence_class","output_class","window"
"00-0040784","TACKLE",52,3.96153846153846,-0.0610524975099208,0.326923076923077,0.0384615384615385,0.153846153846154,-0.108670436919922,-0.0865621079081355,"MODERATE","OBSERVED","career"
"00-0029263","END",9,7.22222222222222,0.563347780915339,0.555555555555556,0.222222222222222,0.111111111111111,0.133486165040484,0.189555071458943,"INSUFFICIENT","OBSERVED","recent"
"00-0029263","GUARD",11,2.18181818181818,0.761408276511991,1,0,0,0.133486165040484,0.230769872451563,"INSUFFICIENT","OBSERVED","recent"
"00-0029263","TACKLE",5,0.8,-0.4356802172994,0.4,0,0.4,0.133486165040484,0.0897041356297237,"INSUFFICIENT","OBSERVED","recent"
"00-0029604","GUARD",1,3,0.44074203632772,1,0,0,-0.47851801755678,-0.463448180607854,"INSUFFICIENT","OBSERVED","recent"
"00-0030513","END",7,5.42857142857143,0.199912716617941,0.714285714285714,0.142857142857143,0,-0.0324341574527702,-0.00815911090806909,"INSUFFICIENT","OBSERVED","recent"
"00-0030513","GUARD",44,3.75,0.0278273140198011,0.454545454545455,0.0681818181818182,0.159090909090909,-0.0324341574527702,-0.00693891952206696,"MODERATE","OBSERVED","recent"
"00-0030513","TACKLE",5,3,-0.0668158828280866,0.4,0,0.2,-0.0324341574527702,-0.0350789055585638,"INSUFFICIENT","OBSERVED","recent"
"00-0030565","END",3,9.33333333333333,0.30623695558946,0.666666666666667,0.666666666666667,0,-0.721485181787568,-0.672546032388662,"INSUFFICIENT","OBSERVED","recent"
"00-0030565","GUARD",8,1.125,0.17551005918358,0.5,0,0.375,-0.721485181787568,-0.61595632990861,"INSUFFICIENT","OBSERVED","recent"
"00-0030565","TACKLE",2,-1.5,-0.43106739158975,0.5,0,0.5,-0.721485181787568,-0.712116865974735,"INSUFFICIENT","OBSERVED","recent"
"00-0030578","END",28,4.21428571428571,-0.108246195970966,0.428571428571429,0.107142857142857,0.25,-0.193019707039556,-0.166046317154095,"WEAK","OBSERVED","recent"
"00-0030578","GUARD",16,2.9375,-0.427920473512131,0.125,0.0625,0.125,-0.193019707039556,-0.24247249998115,"WEAK","OBSERVED","recent"
"00-0030578","TACKLE",26,3.61538461538462,-0.277411396890846,0.307692307692308,0.0769230769230769,0.230769230769231,-0.193019707039556,-0.218533473738783,"WEAK","OBSERVED","recent"
"00-0031376","END",7,0.571428571428572,-0.316143081683939,0.142857142857143,0,0.571428571428571,-0.000853464415654148,-0.0337941706974152,"INSUFFICIENT","OBSERVED","recent"
"00-0031376","GUARD",4,5.25,0.458447179291397,0.5,0,0,-0.000853464415654148,0.0278528258160366,"INSUFFICIENT","OBSERVED","recent"
"00-0031376","TACKLE",6,3,0.0321235578351965,0.5,0,0,-0.000853464415654148,0.00214444669805954,"INSUFFICIENT","OBSERVED","recent"
"00-0031503","END",3,6.66666666666667,-0.0535809833866855,0.666666666666667,0,0.333333333333333,0.508880104515993,0.482096243187294,"INSUFFICIENT","OBSERVED","recent"
"00-0031503","GUARD",4,0.5,0.436686631117482,0.75,0,0.25,0.508880104515993,0.504368012428586,"INSUFFICIENT","OBSERVED","recent"
"00-0031503","TACKLE",2,2.5,-0.201540907903109,0.5,0,0,0.508880104515993,0.485963297663764,"INSUFFICIENT","OBSERVED","recent"
"00-0031687","END",124,4,-0.0373132772059288,0.42741935483871,0.0887096774193548,0.233870967741935,-0.0698578007394596,-0.047925621836428,"STRONG","OBSERVED","recent"
"00-0031687","GUARD",53,3.92452830188679,-0.0387275587317383,0.433962264150943,0.0754716981132075,0.226415094339623,-0.0698578007394596,-0.0552568907712364,"MODERATE","OBSERVED","recent"
"00-0031687","TACKLE",54,5.88888888888889,-0.233947746232001,0.388888888888889,0.111111111111111,0.185185185185185,-0.0698578007394596,-0.1475846170254,"MODERATE","OBSERVED","recent"
"00-0032104","END",7,5.42857142857143,0.0880671324141856,0.285714285714286,0.142857142857143,0.142857142857143,-0.0424308450343586,-0.0287967279874958,"INSUFFICIENT","OBSERVED","recent"
"00-0032104","GUARD",35,5.62857142857143,0.0326275319071369,0.4,0.0571428571428571,0.171428571428571,-0.0424308450343586,-0.014777758792755,"WEAK","OBSERVED","recent"
"00-0032104","TACKLE",22,3.68181818181818,-0.346888493391982,0.272727272727273,0.0454545454545455,0.136363636363636,-0.0424308450343586,-0.124114604349818,"WEAK","OBSERVED","recent"
"00-0032144","END",7,0.714285714285714,-0.931871169778918,0.285714285714286,0,0.571428571428571,-0.273470874679893,-0.342258965212627,"INSUFFICIENT","OBSERVED","recent"
"00-0032144","GUARD",12,4.58333333333333,-0.0515515370085874,0.333333333333333,0.166666666666667,0.333333333333333,-0.273470874679893,-0.236484318401342,"INSUFFICIENT","OBSERVED","recent"
"00-0032144","TACKLE",4,3,-0.242895276649506,0.5,0,0.25,-0.273470874679893,-0.271559899802994,"INSUFFICIENT","OBSERVED","recent"
"00-0032268","END",31,5.61290322580645,-0.0619777978333816,0.451612903225806,0.161290322580645,0.258064516129032,0.120605437842014,0.0584067531613848,"WEAK","OBSERVED","recent"
"00-0032268","GUARD",1,1,-0.532309778034687,0,0,0,0.120605437842014,0.109901909712888,"INSUFFICIENT","OBSERVED","recent"
"00-0032268","TACKLE",5,9,0.754533098288812,0.6,0.2,0.2,0.120605437842014,0.169369104030229,"INSUFFICIENT","OBSERVED","recent"
"00-0032764","END",207,6.89371980676328,0.209725264134813,0.478260869565217,0.154589371980676,0.106280193236715,0.0522629661636225,0.174340478073871,"STRONG","OBSERVED","recent"
"00-0032764","GUARD",270,4.84074074074074,0.0914588175358966,0.459259259259259,0.0814814814814815,0.122222222222222,0.0522629661636225,0.0843322991045741,"STRONG","OBSERVED","recent"
"00-0032764","TACKLE",249,4.95582329317269,-0.0626348074395982,0.353413654618474,0.0883534136546185,0.196787148594378,0.0522629661636225,-0.040324560138002,"STRONG","OBSERVED","recent"
"00-0033045","END",32,3.75,-0.161798652741709,0.40625,0.0625,0.25,-0.168315028203456,-0.166048462825457,"WEAK","OBSERVED","recent"
"00-0033045","GUARD",86,3.08139534883721,-0.191665818697008,0.302325581395349,0.0116279069767442,0.209302325581395,-0.168315028203456,-0.182069603425685,"MODERATE","OBSERVED","recent"
"00-0033045","TACKLE",39,3.56410256410256,-0.160250552168761,0.307692307692308,0.0256410256410256,0.128205128205128,-0.168315028203456,-0.165138113401909,"WEAK","OBSERVED","recent"
"00-0033077","END",5,5.2,-0.0161050765891559,0.6,0,0,-0.2340942260004,-0.217325829891843,"INSUFFICIENT","OBSERVED","recent"
"00-0033077","GUARD",5,2.6,0.1691998870112,0.6,0,0,-0.2340942260004,-0.203071601922585,"INSUFFICIENT","OBSERVED","recent"
"00-0033077","TACKLE",2,9,1.41402873885818,0.5,0.5,0.5,-0.2340942260004,-0.180928969069478,"INSUFFICIENT","OBSERVED","recent"
"00-0033280","END",165,4.13333333333333,-0.122271298224311,0.375757575757576,0.109090909090909,0.23030303030303,-0.0150937708976121,-0.0936906242705248,"STRONG","OBSERVED","recent"
"00-0033280","GUARD",163,4.34355828220859,0.0211498816205898,0.466257668711656,0.0736196319018405,0.110429447852761,-0.0150937708976121,0.0113982262345265,"STRONG","OBSERVED","recent"
"00-0033280","TACKLE",142,5.21830985915493,0.0759087059276693,0.422535211267606,0.112676056338028,0.21830985915493,-0.0150937708976121,0.0488782672666946,"STRONG","OBSERVED","recent"
"00-0033293","END",130,5.1,0.00582892452389036,0.453846153846154,0.130769230769231,0.169230769230769,-0.0254025876680244,-0.00403365827355639,"STRONG","OBSERVED","recent"
"00-0033293","GUARD",135,4.41481481481481,-0.0159580102307834,0.451851851851852,0.0518518518518519,0.125925925925926,-0.0254025876680244,-0.0188640340576268,"STRONG","OBSERVED","recent"
"00-0033293","TACKLE",128,3.765625,-0.115248488193883,0.375,0.0390625,0.171875,-0.0254025876680244,-0.0865742646218006,"STRONG","OBSERVED","recent"
"00-0033308","END",10,1.5,-0.451864127046429,0.2,0,0.4,-0.249454125780995,-0.278369840247486,"INSUFFICIENT","OBSERVED","recent"
"00-0033308","GUARD",21,3.52380952380952,-0.251525839646569,0.380952380952381,0,0.142857142857143,-0.249454125780995,-0.249991236783181,"WEAK","OBSERVED","recent"
"00-0033308","TACKLE",8,2.25,-0.154150253198168,0.375,0,0.25,-0.249454125780995,-0.238241905477133,"INSUFFICIENT","OBSERVED","recent"
"00-0033357","END",48,5.72916666666667,0.226536400148082,0.479166666666667,0.125,0.25,0.0856685934982752,0.148276507564856,"MODERATE","OBSERVED","recent"
"00-0033357","GUARD",52,5.53846153846154,0.109460577285396,0.576923076923077,0.0769230769230769,0.0769230769230769,0.0856685934982752,0.0967148716851529,"MODERATE","OBSERVED","recent"
"00-0033357","TACKLE",44,2.65909090909091,0.00870816841827495,0.409090909090909,0.0227272727272727,0.136363636363636,0.0856685934982752,0.0531084136567366,"MODERATE","OBSERVED","recent"
"00-0033526","END",15,5.4,-0.198410725558642,0.466666666666667,0.0666666666666667,0.266666666666667,-0.0664367082085727,-0.0928315116785866,"WEAK","OBSERVED","recent"
"00-0033526","GUARD",68,4.88235294117647,-0.0553131040482383,0.441176470588235,0.0441176470588235,0.0441176470588235,-0.0664367082085727,-0.060527293498395,"MODERATE","OBSERVED","recent"
"00-0033526","TACKLE",32,3.53125,-0.183562763857238,0.40625,0.03125,0.15625,-0.0664367082085727,-0.1071762058255,"WEAK","OBSERVED","recent"
"00-0033537","END",7,4.14285714285714,-0.300977629814793,0.285714285714286,0.142857142857143,0.285714285714286,-0.220123267920116,-0.228570738565829,"INSUFFICIENT","OBSERVED","recent"
"00-0033537","GUARD",7,4,0.260392343026719,0.714285714285714,0.142857142857143,0.142857142857143,-0.220123267920116,-0.169920144388357,"INSUFFICIENT","OBSERVED","recent"
"00-0033553","END",92,4.60869565217391,0.0368476626232258,0.41304347826087,0.108695652173913,0.217391304347826,0.0218297046971359,0.0309195213366114,"MODERATE","OBSERVED","recent"
"00-0033553","GUARD",76,3.1578947368421,-0.167213599650974,0.328947368421053,0.0394736842105263,0.197368421052632,0.0218297046971359,-0.083812141850337,"MODERATE","OBSERVED","recent"
"00-0033553","TACKLE",137,6.08759124087591,0.128014780920725,0.467153284671533,0.131386861313869,0.175182481751825,0.0218297046971359,0.0956741485683626,"STRONG","OBSERVED","recent"
"00-0033699","END",56,3.73214285714286,-0.128831007193918,0.303571428571429,0.0535714285714286,0.214285714285714,-0.138111565689324,-0.133631296070852,"MODERATE","OBSERVED","recent"
"00-0033699","GUARD",75,4.92,-0.0203134871502984,0.386666666666667,0.0533333333333333,0.0933333333333333,-0.138111565689324,-0.0726681887231989,"MODERATE","OBSERVED","recent"
"00-0033699","TACKLE",61,3.9672131147541,-0.140856691172392,0.40983606557377,0.0163934426229508,0.147540983606557,-0.138111565689324,-0.13949547192459,"MODERATE","OBSERVED","recent"
"00-0033854","END",6,-0.333333333333333,-0.888714519606158,0,0,0.833333333333333,-0.403302504517216,-0.447430869525302,"INSUFFICIENT","OBSERVED","recent"
"00-0033854","GUARD",14,3.64285714285714,-0.540610916846033,0.214285714285714,0,0.214285714285714,-0.403302504517216,-0.42927977171456,"INSUFFICIENT","OBSERVED","recent"
"00-0033854","TACKLE",6,1.66666666666667,-0.636725395255628,0.166666666666667,0,0.333333333333333,-0.403302504517216,-0.424522767311618,"INSUFFICIENT","OBSERVED","recent"
"00-0033893","END",11,1.63636363636364,-0.867218111419458,0.181818181818182,0,0.272727272727273,-0.366998314901721,-0.444497156615736,"INSUFFICIENT","OBSERVED","recent"
"00-0033893","GUARD",19,3.94736842105263,-0.0671054063438389,0.263157894736842,0.0526315789473684,0.157894736842105,-0.366998314901721,-0.294872172337167,"WEAK","OBSERVED","recent"
"00-0033893","TACKLE",21,3.0952380952381,-0.210687397649356,0.333333333333333,0,0.238095238095238,-0.366998314901721,-0.326473262280737,"WEAK","OBSERVED","recent"
"00-0033897","END",96,3.875,-0.0324691471954187,0.375,0.0833333333333333,0.25,-0.0657997514280598,-0.0452886103618191,"MODERATE","OBSERVED","recent"
"00-0033897","GUARD",150,3.18,-0.126175417817837,0.32,0.0466666666666667,0.193333333333333,-0.0657997514280598,-0.108925227420758,"STRONG","OBSERVED","recent"
"00-0033897","TACKLE",129,5.0077519379845,0.0440095934316122,0.395348837209302,0.10077519379845,0.186046511627907,-0.0657997514280598,0.00914948395235128,"STRONG","OBSERVED","recent"
"00-0033906","END",121,4.14876033057851,-0.0874304019024381,0.380165289256198,0.107438016528926,0.247933884297521,-0.0887039875792922,-0.0878525849997378,"STRONG","OBSERVED","recent"
"00-0033906","GUARD",183,4.13661202185792,0.00470689298820238,0.387978142076503,0.0546448087431694,0.109289617486339,-0.0887039875792922,-0.0183575219667346,"STRONG","OBSERVED","recent"
"00-0033906","TACKLE",145,3.78620689655172,-0.101719728602412,0.358620689655172,0.0551724137931034,0.241379310344828,-0.0887039875792922,-0.0979102434249137,"STRONG","OBSERVED","recent"
"00-0033923","END",57,3.73684210526316,-0.0385929467340343,0.43859649122807,0.0350877192982456,0.12280701754386,0.0138034855224824,-0.0117229814742822,"MODERATE","OBSERVED","recent"
